text,label
Mozilla Launches Firefox The Mozilla Foundation has released version of its Firefox browser an opensource product that has generated lofty expectations that it will offer real competition to Microsoft s ubiquitous Internet Explorer,three
Lycos App Lets Users Exact Revenge on Spammers Lycos Europe launched a free screensaver that deliberately clogs spam servers The quotMake Love Not Spam quot screensaver available in both Mac and PC formats sends HTTP requests to a list of servers that Lycos,three
Button left frustrated as F board tell him to stay put Jenson Button has lost out in his bid to switch from BAR to Williams after the Formula One Contract Recognition Board decided he had to stay at his current team,one
Stocks Are Mixed on Surge in Oil Prices NEW YORK A surge in oil prices and a disappointing report on retail sales kept stocks narrowly mixed in light trading Tuesday as many investors stayed on the sidelines With Hurricane Ivan threatening oil rigs in the Gulf of Mexico crude futures moved higher for the second straight day renewing investors fears of a further dropoff in consumer spending due to higher gasoline prices,zero
TD posts profit rise buys Banknorth stake TD Bank has reported quotsolid broadbased results quot with a per cent rise in quarterly earnings and a dividend increase along with a,two
Six killed as train smashes into car at crossing AT LEAST six people were killed and around injured last night after a highspeed train packed with hundreds of passengers hit a car on a level crossing and derailed,zero
Yahoo To Provide Traffic Updates As part of an effort to expand local content Internet portal company Yahoo Wednesday night began offering Web surfers information about current traffic conditions for the largest US metro areas,three
Israel may limit worshippers at Jerusalem Israel has warned that a part of a hotly disputed religious site could collapse on top of thousands of Muslims during the upcoming Islamic holy month,zero
Diamondbacks Sign Pitcher Russ Ortiz AP AP The Arizona Diamondbacks kept busy Friday signing freeagent pitcher Russ Ortiz to a fouryear deal a day after agreeing to terms with third baseman Troy Glaus,one
Report Says Overdose Killed Caminiti The chief medical examiner s office in New York City reported yesterday that Ken Caminiti the National League most valuable player in died from an accidental drug overdose,one
Chinese Satellite Crashes Into House BEIJING China AP A section of a Chinese scientific satellite that was returning from orbit crashed into an apartment building wrecking the top floor but causing no injuries a newspaper said Sunday The capsule crashed into the fourstory building Friday in Penglai a village in the southwestern province of Sichuan the Tianfu Morning News said,three
PM Australia aims to keep good relations with both US China Australian Prime Minister John Howard said on Friday that Australia s policy is aimed at keeping good relations with both the United States and China,zero
Bombardier Says Air Canada May Buy up to Aircraft Update Bombardier Inc the world s third biggest maker of commercial aircraft said Air Canada ordered planes and may buy more in an agreement with a potential value of,two
Charlton Spurs linked with sacked Chelsea striker Mutu The Telegraph says Mutu is in rehabilitation and if he comes through that successfully the Romanian international will be free to join another club next year,one
Dodging Another Upset US Holds Off Greece Nobody heard the American players exhale when the buzzer sounded to end a victory because delirious fans saluted Greece the home team that had come close,one
Renewable energy may be offered by Empire Empire Electric s memberowners may be able to get all or part of their electricity from renewable sources starting in January,three
Tennis Roddick Hewitt Moya and Federer to be missing from ltbgtltbgt MADRID The Madrid Masters tournament is in danger of being dubbed the masterless series after three of the world s most exciting players joined the event s growing absentees list,one
Fallujah Assault Traps Residents Party Says Update Tens of thousands of civilians are confined to their houses in Fallujah and may be in need of humanitarian aid as US and Iraqi forces battle insurgents for control of the city according to Iraq s Islamic Party,zero
Jobs Pixar s Incredibles Derails Polar Express Steve Jobs must love superheroes Though earnings from The Incredibles the latest release from Pixar Animation Studios nasdaq PIXR news people did not make it into the company s most recent quarterly,two
US Pressing China Over Currency Value The Bush administration seeking to achieve an economic breakthrough in the closing weeks of an election campaign says China has made a serious commitment to overhauling a currency system,two
Suicide bomber kills in Tel Aviv quotA male suicide bomber blew himself up in a vegetable stall quot Tel Aviv police chief David Tzur told reporters There were four dead including the bomber a police spokesman said,zero
UAL resumes service to Vietnam United Airlines Thursday launched the first scheduled flight of a US airline to Vietnam in almost years quotToday s launch of direct service to Vietnam marks an historic step in the relationship between the,two
DOJ Gets Tough on Cybercrime US Department of Justice said lawenforcement agencies have arrested or convicted more than individuals in a broad initiative against cybercrime,three
Firm Invents AllPurpose Memory Cards By YURI KAGEYAMA TOKYO AP A leading Japanese electronics company is developing memory cards that can be used to make cashless payments open locks and read identification with a simple flick Matsushita Electric Industrial Co which makes Panasonicbrand products said sample shipments will begin in December with commercial shipments to follow by late next year,three
Militants in Iraq Kill British Hostage BAGHDAD Reuters Al Qaedalinked militants in Iraq beheaded a British hostage despite lastditch secret appeals from the government in London Britain said on Friday,zero
Injured Castro still in control CUBAN President Fidel Castro wrote from his hospital bed today that he was doing well after an operation on a knee he broke in a fall,zero
Bush Takes On Direct Role in Shaping Election Tactics Mixed in with daily updates on security the president receives a quick campaign overview from Karl Rove,zero
Newhome sales up surprise in Sept Newhome sales surged unexpectedly in September climbing as low mortgage rates attracted buyers a government report showed Wednesday,two
Candidates paint two incomplete views on foreign policy Few topics paint a starker difference between George W Bush and John F Kerry than US foreign policy Bush a man who rarely traveled outside,zero
Israeli Coalition on Verge of Collapse Over Budget JERUSALEM Reuters Israeli Prime Minister Ariel Sharons coalition reeled toward collapse on Wednesday over a budget vote likely to force him to remake his government or call elections that would imperil his Gaza withdrawal plan,zero
Olympics Swimming Ends with US and Australian Records ATHENS Reuters The United States and Australia set world records in the mens and womens x medley relay races on Saturday the final day of swimming competition at the Athens Olympics,one
Google opens Tokyo research center TOKYO Searchengine provider Google opened a research and development center at its Tokyo offices this week the company said Thursday,three
Kluivert on the double LONDON Newcastle United midfielder Nicky Butt saw red Kieron Dyer was injured and Patrick Kluivert scored twice in the Uefa Cup win over Israeli champions Hapoel Bnei Sakhnin in a halfempty stadium,one
New Video Game Lets You Kill JFK quotJFK Reloaded quot from Scottish videogame company Traffic Games lets you become Lee Harvey Oswald and recreate the assassination of JFK,three
Bali bombing victims remembered Mourners in Indonesia Australia and around the world have been remembering those who died in the Bali nightclub bombings exactly two years ago,zero
Greenspan urges reforms to keep pension system solvent AFP AFP Federal Reserve Chairman Alan Greenspan called for prompt action to keep the US retirement system solvent in the face of strains from the aging population,two
Searching for Offense Coach Ralph Friedgen long deemed an offensive guru is still searching for a way to shake Maryland out of its scoring funk,one
Singh Makes It to Top And Is Hoping to Stay or the first time in his career Vijay Singh will enter a golf tournament as the No player in the world That status will not change his approach however,one
Tesco launches music download business Leading supermarket chain Tesco has launched a music download service entering a market dominated by Apple Computer s iTunes,three
Sears Up Pct on Real Estate Enthusiasm Reuters Reuters Sears Roebuck and Co sharesrose percent on Thursday on continued investor enthusiasmover the value of the retailers property after last weeksdisclosure that a real estate investment trust has more than a percent stake in the firm,two
Report Merck Tried to Bury Vioxx Concerns for Years Internal emails and other documents from Merck amp Co show the company fought for years to keep safety concerns from undermining the drug s commercial prospects the Wall Street Journal reported on Monday,two
Likely retail third force to chew over THERE S a sense of deja vu about the Metcash takeover offer for Western Australiabased Foodland Associated because if Andrew Reitzer and his management team can pull it off it may finally create a competitive national quotthird force quot in retailing to take,two
Aussies prevail in SCG thriller Australia has forced the ChappellHadlee Trophy series into a decider but only after surviving a stunning fightback by New Zealand in match two at the Sydney Cricket Ground,one
Man Held in England in Cisco Code Theft A yearold man has been arrested in England in the theft of the proprietary software blueprints used by Cisco Systems Incs networking equipment police and the company confirmed,three
African Union Forces to Deploy Fully in Darfur by Yearend KHARTOUM December African forces should be fully deployed to Sudans troubled Darfur region by the end of the year despite some delays in building the infrastructure to house them the new head of the African Union mission said yesterday,zero
Vice chairman quits WalMart USATODAYcom USATODAYcom Thomas Coughlin who joined WalMart Stores as head of security and rose to vice chairman will give up the post early next year after years of service that helped the company become the worlds biggest retailer,two
Kicker Hall Returns After missing five games with a right groin strain the Redskins will activate place kicker John Hall for Sundays game against the Pittsburgh Steelers,one
Stocks up ahead of earnings reports NEW YORK Stocks drifted higher Monday brushing aside another record high for oil prices amid hopes the impending tide of thirdquarter profit reports will override worries about a struggling economic recovery,two
UL solid pick as No Rick Pitino believes his Louisville Cardinals basketball squad can meet some lofty expectations this season if the Cardinals stay healthy,one
World Bank warns Sri Lanka to watch taxes peace bid AFP AFP The World Bank has welcomed Sri Lankas move to boost tax revenues and pump money into rural areas but warned a return to war with separatist Tamil rebels could be disastrous for economic stability,zero
Sudden jump in greenhouse gases LONDON England A US scientist is reported to have observed a surprising jump in the amount of carbon dioxide the main greenhouse gas,zero
Blue Chips Flat After WalMart News NEW YORK Reuters US blue chips were little changed on Monday as a disappointing sales forecast from WalMart Stores Inc ltA HREF targetstocksquickinfofullquotegtWMTNltAgt the worlds biggest retailer offset the effect of easing oil prices,two
United v Arsenal Head to head WEDNESDAY S Carling Cup clash between Manchester United and Arsenal pits together two of the fiercest rivals in the English game,one
Libraries Reach Out Online With downloadable books and information portals the new reading room is anywhere and everywhere,zero
Arafat in coma critical PALESTINIAN leader Yasser Arafat under treatment in a French hospital is in a coma but not brain dead Ms Leila Shahid the Palestinian envoy to France strongly denied reports in French and Israeli media,zero
troops begin winter offensive in Afghanistan against ltbgtltbgt The US troops in Afghanistan have begun a new offensive to hunt Taliban and alQaida militants through the country s harsh winter aiming to sap their strength ahead of planned spring elections the American military said Saturday,zero
Rice shatters NFL yardage record CBC SPORTS ONLINE Seattle Seahawks wide receiver Jerry Rice became the most prolific offensive player in NFL history on Monday night,one
Oakland Raiders Trade Jerry Rice to Seattle Seahawks SAN FRANCISCO Reuters The Oakland Raiders have traded Jerry Rice to the Seattle Seahawks in a move expected to grant the most prolific receiver in National Football League history his wish to get more playing time,one
Bird Flu Is Back Raising Fear of Spread Among Humans A case of avian influenza that killed an monthold girl in Vietnam this month has alarmed health officials around the world,zero
Baker is man of wins aflied out for Biddle in the th bflied out for Ayala in the th csingled for Mercker in the th ETBatista JRivera,one
Lucky escape for Schuey MILAN Michael Schumacher escaped unhurt after a heavy crash in testing at Monza on Thursday days after the Ferrari driver won an unprecedented seventh Formula One title,one
Apple Rolls Out IPod Photo Rocks with U Reuters Reuters Apple Computer Inc rolled outon Tuesday a new iPod that allows users to view and sharephotos as it opened nine new iTunes music stores in Europe spurring its rivalry with Microsoft Corp and others,three
Mobile Carriers Move to Put Their Names on More Phones United States cellphone operators are flirting with selling handsets that feature their names exclusively,three
Giants will give Eli first start Thursday No draft pick Eli Manning will make his first start at quarterback for the New York Giants in their exhibition game Thursday against the Carolina Panthers coach Tom Coughlin announced Thursday according to ESPN,one
Two Friends of Ponson Detained Two friends of detained Orioles pitcher Sidney Ponson who escaped jail last week have been recaptured and police are continuing an investigation into allegations that Ponson punched a judge on Christmas Day at an Aruba beach,one
Rebuked Lawmaker Withstands Calls to Step Aside Reuters Reuters House of Representatives MajorityLeader Tom DeLay admonished twice in six days by his chambersethics committee withstood calls on Thursday by rivalDemocrats and citizen groups that he step aside,zero
Halo for Xbox Leaked Online Microsoft confirms that a pirated copy of Halo for Xbox in the PAL video format and French language started circulating on the Internet this week over newsgroups and piracy sites,three
Alternative fuel buses arrive in Smokies After months of planning two alternativefueled shuttle buses were added Tuesday to this Great Smoky Mountain tourist town s transit fleet for a sixmonth demonstration,three
Israelis kill Palestinians CNN crewman abducted JERUSALEM Seven Palestinians were killed in scattered violence on Monday that included an Israeli airstrike in the Gaza Strip and an incursion by soldiers into a West Bank refugee camp,zero
Golf Ryder Cup pairings named Tiger Woods and Colin Montgomerie will meet in the opening fourballs at Oakland Hills,zero
Serena Reaches Fourth Round of US Open NEW YORK Hardly at her best barely beating one of the tours pesky teens Serena Williams suddenly found herself facedown at the US Open,zero
Tanager clients Wachovia to watch over you Tanager Financial Services of Waltham which helps wealthy people manage their finances yesterday agreed to a takeover by North Carolinabased banking giant Wachovia,two
Ivory Coast to Pull Troops Back Ivory Coast forces will immediately pull back from front lines the presidential spokesman said Sunday after a day of clashes with French peacekeepers that left the West African nations air force in shreds,zero
Microsoft steers R server for release Security collaboration with Cisco will bump key network protection feature until,three
SKorea Unions Set to Strike Stage Rally SEOUL Reuters A powerful South Korean labor union said Sunday hundreds of thousands of its members will strike from next week against a bill that aims to curb union militancy and allow companies to hire more temporary workers,two
Japan accuses Chinese sub of entering its waters TOKYO Japan lodged a formal protest with Beijing Friday after concluding a Chinese nuclear submarine spent time in Japanese waters without identifying itself says a report,zero
Williams on fast track after streaking to silver Not long after sunrise yesterday Lauryn Williams woke up and had some breakfast And with that the normalcy ended Before noon she was at the Olympic complex,one
Search Engine Optimization For Blogs Search Engine Optimization For Blogs Blogging software is really a simple Content Management System CMS that easily adds new pages and integrates them into your sites navigational structure and linkage Blogs and blog posts are naturally search engine friendly because they are textrich linkrich frequentlyupdated webpages that use stylesheets,three
No More Curse But No Windfall Either NEW YORK The curse is dead Last night s win by the Boston Red Sox ended years of World Series futility Fans celebrated into the early morning as they no longer have to endure chants of quot quot the year of their last World Series win,one
EIT has some supercomputer bragging rights Endicott Interconnect Technologies can claim some ownership rights to the fastest computer in the world IBM Corp this week brought the title of the world s fastest supercomputer back to the United States for the first time in three years,three
US Team Wins Tommy Bahama Challenge AP AP Americans Hank Kuehne Chad Campbell Zach Johnson and Chris Riley beat a foursome of international players on the first playoff hole Tuesday in the inaugural Tommy Bahama Challenge,one
US EU take to skies in battle of the giants In a nasty trade battle that could rattle the multibilliondollar aerospace industry the US and Europe formally sued one another in the World Trade Organisation over the huge government subsidies paid to their respective aircraft giants Boeing and Airbus,two
Stocks Look to Open Lower After Rally NEW YORK Reuters US stock futures pointed to a slightly lower market open on Monday as investors pause after last weeks rally and mull an expected interest rate hike and a weakening dollar,two
More cold cash for gas heating US demand for natural gas this winter is expected to increase percent from last year and prices should be higher even though inventories will be near record levels at the start of the heating season a industry trade group said,two
Bush Win Sends Oil Near a Barrel Oil prices surged more than on Wednesday as the reelection of President Bush countered the impact of a big increase in spare oil supplies ahead of winter,two
Panthers pile up yards but still lose New Orleans the city is known as the Big Easy The Atlanta Falcons defense should be called the Big Tease How else can you explain the frustrations of the Carolina Panthers and quarterback Jake Delhomme,one
Walgreen posts higher quarterly profit Walgreen says its fiscal fourthquarter earnings topped forecasts rising percent on higher prescription sales at stores open at least one year,two
Online Research Worries Many Educators AP AP Go to Google search and scroll results click and copy When students do research online these days many educators worry those are often about the only steps they take If they can avoid a trip to the library at all many students gladly will,three
Bradley won t be disciplined for slur Dodgers owner says he s not upset about player s heated exchange with Times writer nor does he consider it a serious blowup,one
UAE Oil Minister Says OPEC Working to Keep Prices in Check Currently the UAE is quotproducing almost our full capacity quot of million bpd Oil Minister Obeid bin Saif alNassiri said commenting on measures to ease the surge in world oil prices,two
African mini summit on Darfur opens in Libya An African mini summit on theDarfur issue which brought together leaders from Libya SudanEgypt Nigeria and Chad opened here Sunday,zero
Acer reshuffles execs amid growth The appointment of an Italian executive to Acers presidency is a symbol of the Taiwanese firms increasingly global view,three
FCC certifies Freescale ultrawideband technology Freescale Semiconductor starts shipping its XS chip which will help consumers to connect devices wirelessly,three
Europe warns Iran against nuclear arms Solana sidestepped a question about whether he felt the Iranian nuclear controversy was still open to negotiation quotI think we have to keep on doing the utmost in talking and dialogue,zero
G opposes quotabrupt changes quot in forex oil sees slowdown BERLIN Nov AFP The finance chiefs of the Group of countries oppose quotabrupt changes quot in foreign exchange rates and oil prices and see a slight slowdown in economic growth next year German Finance Minister Hans Eichel said Saturday,two
T Rowe Price Posts Percent Profit NEW YORK Reuters Investment manager T Rowe Price Group Inc ltA HREF targetstocksquickinfofullquotegtTROWOltAgt on Tuesday said its quarterly profit jumped percent on an increase in investment advisory revenue,two
Gagne is shaky in ninth In the neverending and rarely successful quest to neutralize Barry Bonds conventional baseball wisdom is about as useful as a fastball down the middle,one
Survey Porn to Boost Wireless Web Services Reuters Reuters Mobile phone users around the worldwill spend billion a year on pornography sent to theirhandsets by which may boost the wireless services sectormuch as it fueled growth in the fixedline Internet a marketresearch firm said,three
Howard accuses Government of lacking real postwar Iraq plan Conservative leader Michael Howard has accused the Government for going to war with Iraq devoid of a comprehensive plan to restore stability to the country,zero
Oil prices drop sharply to US per barrel in spite of Iraqi ltbgtltbgt Oil prices dropped sharply Monday falling below US per barrel as last week s selloff continued despite sabotage of Iraqi oil infrastructure that curbed exports,two
Santini praises Green Tottenham boss Jacques Santini was left ruing Norwich keeper Robert Green s string of impressive saves after his side were held to a goalless draw,one
Shipbuilder ordered to stop using Woods name A judge has ordered a shipbuilder to stop using Tiger Woods name and a photograph of his luxury yacht quotPrivacy quot for financial gain,one
Kumble claims seven Australia collapse at Chennai Oct UNI Leg spinner Anil Kumble s devastating spell of seven for helped India skittle out Australia for runs in their first essay on the opening day of the second TVS cup series Test at the MA Chidambaram stadium here today,one
Tennis Safin reaches China Open semis Fifthseeded Marat Safin of Russia easily beat American Kevin Kim on Friday to move into the semifinals of the China Open,one
Report Saddam Benefitted From UN Deals NEW YORK Suitcases full of cash secret bank accounts covert operatives corrupt politicians on the take A report detailing alleged illicit UN,zero
SelfDescribed Bad Marathoner Takes Mens Race Many thought Hendrik Ramaala of South Africa might never get the hang of the marathon,one
S pore eyes Islamic banking pie SINGAPORE intends to promote Islamic banking products to expand its reputation as a financial hub and will collaborate with countries such as Malaysia and Brunei in this area,zero
Actuate pushes opensource data reporting The software maker proposes opensource Javabased reporting tools for consideration by the Eclipse opensource foundation,three
CalPERS Votes to Toughen Merger Policies SACRAMENTO Calif The nation s biggest public pension fund with a stock portfolio of billion voted Monday to toughen its policies against multimilliondollar quotgolden parachutes quot for executives who engineer corporate mergers,two
All the Yankees Are Raving About Hernndezs Second Act Where would the Yankees be this season without Orlando Hernndez Second place of course,one
Stickup becomes unstuck at Aussie restaurant Sydney Bemused diners watched as three hapless thieves unsuccessfully tried to kick open a sliding door in a botched attempt to rob an Australian seafood restaurant police said on Monday,zero
Bill Clinton Helps Launch Search Engine NEW YORK Former president Bill Clinton on Monday helped launch a new Internet search company backed by the Chinese government which says its technology uses artificial intelligence to produce better results than Google Inc,two
US Researcher Says Finds Atlantis Off Cyprus Reuters Reuters A US researcher on Sundayclaimed he had found the lost civilization of Atlantis in thewatery deep off Cyprus adding his theory to a mystery whichhas baffled explorers for centuries,three
Of Bobbleheads and the Beast Dont take the headlines too seriously because theyre long on facts short on truth and they just dont matter,two
To Yao Shaq looms large HOUSTON As the Rockets approached Sunday s exhibition against the Heat at Toyota Center Houston center Yao Ming was asked about yet another matchup against Shaquille O Neal,one
ADV Investment Letter Performance Leaders Looking for independent stock research with results Fredhagercom portfolio B was up in Hager is setting the pace for performance again in,two
World Another Nepalese taken hostage in Iraq The abducted Nepalese was working as a waiter employed by the Saudi Arabian Contracting Company SATCO that supplies rations to US forces the Post said,zero
Equatorial Guinea Delays Coup Trial A court in Equatorial Guinea indefinitely suspended the trial on Tuesday in an alleged coup plot to await information on the possible roles of Mark,zero
EA in exclusive NFL games deal Computer games giant Electronic Arts signs exclusive agreements with the US National Football League,three
Romania says it had role in Holocaust BUCHAREST President Ion Iliescu yesterday admitted Romanias complicity in the Holocaust ending decades of denial that hundreds of thousands of Jews were killed in the country when it was an ally of Nazi Germany,zero
Its clear they know who to call for help quotCommissioner Tagliabue its Commissioner Stern on Line quot quotWhos Commissioner Stern quot,one
Cattle the Research Catalyst Fundamentalist Hindu organizations are raising and spending big money to study the miraculous properties of cows and their excreta Manu Joseph reports from Mumbai India,three
Microsoft Sharpens Its Software Factory Vision VANCOUVER British ColumbiaIn a speech at the ObjectOriented Programming Systems Languages and Applicationsor OOPSLAconference here Microsoft Corp,three
Braves Acquire Hudson Beltre and Mariners Agree The Braves added pitcher Tim Hudson and the Seattle Mariners improved their offense when Adrian Beltre agreed in principle to a fiveyear million deal,one
Motorola in year contract extension with Nextel Motorola said on Thursday it has extended for three years a deal to supply Nextel Communications with telecommunications equipment allaying fears that Sprint buyout of Nextel would threaten the relationship,two
Chinas rich getting richer wealthiest is electronics retailer list AFP AFP Chinas richest people amassed a total of billion US dollars up percent from last year with an electronics retailer topping a rich list released,zero
Oracle Reaches Takeover Deal With PeopleSoft Software maker PeopleSoft Inc announced Monday that it had agreed to be acquired by Oracle Corp in a billion deal ending one of the longest and nastiest takeover battles in recent corporate history,two
Mortgage Applications at Month High Reuters Reuters New applications for US home loansrose last week to their highest level in four months eventhough mortgage rates ticked upward from their recent lows anindustry group said on Wednesday,two
Oracles PeopleSoft Bid Deadline Nears SAN FRANCISCO Reuters Oracle Corp ltA HREF targetstocksquickinfofullquotegtORCLOltAgt on Friday won the backing of two more key public pension funds in its billion hostile bid for PeopleSoft Inc ltA HREF targetstocksquickinfofullquotegtPSFTOltAgt as the month takeover battle between the two Californiabased business software makers neared a key deadline,two
NHL to Lock Out Players Thursday NEW YORK The NHL will lock out its players Thursday starting a work stoppage that threatens to keep the sport off the ice for the entire season The longexpected decision was confirmed by NHL owners Wednesday following a meeting in New York,zero
One Nation Indivisible Speaking for all nonmembers of Red Sox Nation were happy you beat the Yankees Now go win a World Series so we can be done with you,one
Show must go on without Grossman LAKE FOREST In the early stages of the season Rex Grossman proved to be developing into a playmaker but it also became his downfall,one
Is Sony in the Groove Sony s NYSE SNE tweaking its musical strategy with reports galore that the electronics giant will now support the playback of MP files on many of its digital music players,three
Petherick delighted over Franklin hat trick Peter Petherick welcomed James Franklin into the test hat trick club with open arms last night The former offspinner who took his hattrick on debut against Pakistan in Lahore years,one
Nalbandian Completes Basel Final Hat Trick Argentine fourth seed David Nalbandian reached the final of the Swiss Indoors for the third consecutive year Saturday with a win over struggling Chilean Nicolas Massu,one
Death penalty for Afghan killers An Afghan court sentences to death three men for killing Chinese road workers in Kunduz in June,zero
Hurricane Season May Be Costliest on Record The arrival of Jeanne the fourth powerful hurricane to slam into Florida in two months makes it likely that will be the costliest hurricane season in US history,three
US mobile groups confirm merger Sprint and Nextel agree to merge in a deal which will create the third largest mobile phone operator in the US,two
It Bodes well LAKE LOUISE Less than a dozen hours before making history Bode Miller proved he s every bit as good an apres skier as he is on the snow,one
Renteria Heads to Beantown Report BOSTON Sports Network If you cant beat em join em Thats exactly what free agent shortstop Edgar Renteria did on Wednesday by agreeing to a fouryear deal with the Boston Red Sox,one
Three Iraqi Policemen Killed in Baghdad Bombings In simultaneous blasts insurgents detonated two car bombs Saturday at a police station near the fortified headquarters of the US Embassy and interim Iraqi,zero
Gore Unleashes Fury on Democrats Behalf AP AP Al Gores stiff jokes are gone now replaced by recount jokes The cautious campaigner of is gone too replaced by a firebreathing Bush basher,zero
New Orion workstation puts cluster in a box A new company thinks it has the answer to the complaints of scientists and engineers looking for highperformance computing HPC on the desktop,three
CORRECTED Gmail Users Soon Able to Check EMail Via Outlook SAN FRANCISCO Reuters Web search leader Google Inc said on Wednesday it will soon make it possible for users of its Gmail service to check their email via Microsoft Outlook or on certain handheld devices such as mobile phones,three
US Treasury Debt Prices Rally Reuters Reuters US Treasury debt prices rallied onThursday knocking yields to fivemonths lows as low inflationand soft manufacturing figures triggered a buying spree thattook on a technical momentum of its own,two
Enter your email We re going through a spate of acquisitions of interesting small companies by portal behemoths what with Google buying Picasa AOL snapping up MailBlocks and Yahoo grabbing OddPost,three
News UK scientists roll out WiFi proof wallpaper British boffins have developed wallpaper that blocks WiFi traffic but still allows other wireless transmissions to pass through in a bid to prevent unauthorised access to sensitive data via the WLAN,three
Microsofts MOM goes out the door Software giant takes big step toward October release of Microsoft Operations Manager,three
Stock and oil prices lower NEW YORK US tech stocks tumbled while blue chips slipped in extremely thin volume yesterday as security concerns surrounding the Republican National Convention here and worries about earnings kept investors on the sidelines,two
Intel Prepares for the Next Years Chip maker plans for smaller faster less powerhungry processors,three
Chechen Warlord Claims Responsibility for Siege In an Internet posting a Chechen warlord with a million bounty on his head has apparently claimed responsibility for the Beslan school siege and promised more attacks on Russian civilians if Chechnya is not granted independence,zero
Man Gets Jail Term for Using Net FileSharing Software Yoshihiro Inoue used the Winny program at his home in Takasaki Gunma Prefecture Japan on September and last year and enabled general computer users to download the Hollywood film quotA Beautiful Mind quot and another movie on the Internet the ruling said,three
Cassini Sending Back Data on Saturn Moon AP AP Scientists say the Cassini spacecraft is sending back evidence that Saturns planetsize moon Titan has some familiar features but that it still remains one of the strangest worlds,three
Fujitsu Siemens profit grows percent Fujitsu Siemens Computers Holding BV Europe s largest remaining computer manufacturer posted a percent leap in profit for the first half of its fiscal year on higher sales of laptops and servers to business customers the company said Wednesday,three
Bruins take a step back A week removed from its most dominant performance of the season the UCLA football team regressed to old habits a lapse that might have cost it a chance at bowl eligibility and a winning season,one
Allawi vows Iraq s elections on target BAGHDAD Iraqi Prime Minister Iyad Allawi said elections would be held as planned in January even as a grisly video surfaced yesterday purporting to show militants sawing off the heads of three Iraqi members of a Kurdish party for cooperating with,zero
PSG coach Halilhodzic faces crunch week A defeat by secondbottom RC Strasbourg on Saturday and a poor Champions League performance at CSKA Moscow next Wednesday could seal the fate of Paris St Germain coach Vahid Halilhodzic,one
Cox Shines at Pimlico Trainer Kenny Cox triumphantly returns to the Pimlico track with a new stud and a wellmonied owner to win the Sonny Hine Stakes on Saturday,one
Bali bombers may be brought here THE Australian Government may try to bring those behind the Bali bombings to Australia for trial if they avoid jail time in Indonesia,zero
Oracle to Drop Lawsuit If PeopleSoft Tender Fails An attorney for Oracle Corp says the company will abandon its legal challenge to PeopleSoft Incs antitakeover protections if shareholders fail to tender a majority of their shares by a Nov deadline,two
Chinese companies invest in Australian iron ore BEIJING A group of stateowned Chinese companies has agreed to help finance and build an iron ore and infrastructure project worth nearly billion Australian in the Pilbara region of western Australia,two
Srichaphan sets up clash with Henman in Paris Paradorn Srichaphan of Thailand beat Argentine Mariano Zabaleta in a first round match Monday at the Paris Masters setting up a clash with defending champion Tim Henman,one
Tailenders finish off England England s long wait for a major oneday international tournament continues after a thrilling fightback by the West Indies at the Oval yesterday to win the final of the ICC Champions Trophy by two wickets,one
Microsoft Brings TV to Xbox October Microsoft is set to release its Windows Media Center Extender for Xbox midNovember The device will allow you to view recorded and downloaded media content stored on your PC via your Xbox,three
NASA delays DART launch NASA and Orbital Sciences Corp postponed Tuesday s launch of a robot spacecraft after the satellite to which it was supposed to attach temporarily lost its global positioning reception,three
Digital Driving Kodak Shares Up Eastman Kodak Co EKN Quote Profile Research on Wednesday raised its growth forecast on digital products and services the areas the photography company is depending,two
Report Pennington Set to Sign Extension with Jets Reuters Reuters The New York Jets andquarterback Chad Pennington are close to a deal that would makethe quarterback the highest paid player in franchise history,one
F to change qualifying rules SAO PAULO Brazil Formula One will try to add suspense with a new qualifying system that determines pole position the day of the race instead of the day before the sport s governing body said yesterday,one
Tottenham Norwich Tottenham continued their unbeaten run to the season after being held to a goalless draw by Norwich at White Hart Lane on Sunday Spurs had a number of chances to break the deadlock but City goalkeeper Robert,one
Ukraines opposition agrees to lift siege of government buildings in Kyiv Canadian Press Canadian Press KYIV Ukraine AP Ukraines opposition leader Viktor Yushchenko signed a compromise agreement Wednesday that obliged his supporters to lift their siege of government buildings but he said they would stay in the streets until a deal is reached on a new vote,zero
Tigers Back an Issue at American Express AP AP Tiger Woods felt stiffness in his back after seven holes Wednesday and decided to call it a day not wanting to aggravate the weekold injury and not entirely certain he would be able to defend his title in the American Express Championship The way his year has gone thats just his luck,one
Swedes fire into top two spots SWEDEN S Henrik Stenson opened up a oneshot lead over compatriot Patrik Sjoland after the third round of The Heritage tournament today as he continued his attempts to resurrect his game,one
The Russians are back St Paul MinnOutclassed and completely humiliated by the Russians here last night the reeling and desperate Americans are planning wholesale lineup changes to get back on track in the World Cup,one
Minister dies in Indian copter crash GUWAHATI Sept Ten people including a state government minister and two lawmakers were killed in a helicopter crash in India s mountainous northeast on Wednesday officials said,zero
Ode to ancient Games nudity and all THE OLYMPICS may have returned to the land of their birth but even as these games wind down the stadiums in Athens remain eerily empty So perhaps the organizers should take some lessons from the ancient Greeks The hosts of those original Olympics never had trouble luring spectators the games were packed for nearly years,one
DreamWorks sets IPO at M shares per share DreamWorks Animation SKG on Tuesday set its planned initial public offering of stock at million common shares at an estimated price of to per share,two
Sun unveils mock WalMart distribution center Sun an early leader in support of RFID announced today the creation of a retail compliance test center that will simulate a WalMart distribution center in order to evaluate RFID tag compliance for vendors,three
