text,label
Japans foreign reserves hit record high in August AFP AFP Japans foreign exchange reserves at the end of August rose billion dollars from July to a record billion dollars for the fourth consecutive monthly rise the finance ministry said,two
Mets to have a new home on cable Time Warner Cable and Comcast Corporation announced on Tuesday that they had reached an agreement with Sterling Entertainment Enterprises LLC SEE to form a New,two
Should Google blame Foot in Mouth disease or Evil Bankers ltstronggtAnalysisltstronggt Lost in Space,three
Veritas to Buy EMail Company KVault Veritas Software Corp VRTSO Quote Profile Research the largest independent US storage software provider said on Tuesday it will buy email backup company KVault Software Ltd,three
Cingular AT ampT Wireless AT ampT Agree on Services Branding ATLANTA Preparing for the acquisition of AT ampT Wireless Cingular has committed to a million deal to buy network services from AT ampT Cingular said Monday,two
Packers Lead Rams After One Quarter AP AP Brett Favre started his th straight regular season game Monday night but it was Green Bays defense that gave the Packers a firstquarter lead over the St Louis Rams,one
Elan Corp Shares Jump Ireland s major pharmaceutical firm Elan Corp PLC said Tuesday it plans to pay US million euro million to resolve a US classaction lawsuit and a related investigation by American federal regulators into alleged accounting malpractice,two
Police break up rally protesting Belarus referendum Police in Minsk broke up a strong crowd demonstrating against a referendum that approved allowing Belarussian President Alexander Lukashenko to stay in power for another term a Reuters witness said,zero
Health Highlights Sept Here are some of the latest health and medical news developments compiled by editors of HealthDay Injuries Rampant in US Study Says Injuries kill Americans each hour a new government report says That figure translated into people in alone with no age group gender or race exempt said the first national report for both fatal and nonfatal injuries released Thursday by the US,three
Dollar slide has only a muted shortterm impact on EADS CEO BEIJING The dramatic fall of the dollar against the euro will would have only a muted shortterm impact on Europe s largest defense company but if sustained it would affect future profitability the head of EADS said,two
UNs Annan Iraq War Done Little to Halt Terrorism Reuters Reuters The Iraq war has done little to increasesecurity across the world or halt the activities ofinternational terrorists United Nations SecretaryGeneral KofiAnnan said Sunday,zero
Stock benchmarks in Asia fall MUMBAI Japan s Nikkei Stock Average fell for the first day in four after brokerages cut their ratings on the companies citing concern that earnings growth may slow,two
Anschutz Purchases Journal Newspapers Philip F Anschutz Denver billionaire and DC United investor yesterday announced the purchase of the Journal Newspapers Inc the Alexandria publisher of three Washington area suburban daily,two
Boston s dominant play has curse on life support They are suffering inexplicable breakdowns and unaccountable disasters This used to be the Boston Red Sox in October Now it is the teams they are playing,one
Oil Sheds Heating Oil Supplies Rise LONDON Reuters World oil prices fell nearly a barrel on Wednesday shedding percent as a largerthanexpected build in US heating stocks soothed worries about a winter fuel deficit,two
Vandeweghe s uncommon ways bear results From JR Rider to Nikoloz Tskitishvili to Dennis Rodman Nuggets general manager Kiki Vandeweghe has raised many eyebrows with his moves,one
Stocks Seen Flat GDP Oil Data in Focus NEW YORK Reuters US stocks looked to open little changed on Wednesday after staging a late rally in the previous session with investors focused on key economic and oil data as crude drifts near a barrel,two
Hong Kong Emerge as Dominant Force in Fencing ATHENS Reuters A third gold medal for Chui Yee Yu rounded off a rewarding day for Hong Kong at the Paralympics as they emerged as the dominant force in wheelchair fencing,one
Verplank Tway to represent US SEVILLE Spain South Africa will underline their strength in depth if Trevor Immelman and Rory Sabbatini can retain their title at the WGCWorld Cup of Golf at Seville s Real Golf Club,one
Iraq Asks Major Donors To Release Cash Tokyo Oct NNN Iraq s deputy leader Barham Saleh on Wednesday urged donors to release the aid money they have pledged saying it is the key to destroying terrorism in his troubled country,zero
Surprise Victory in Philippines Puts Crack in Dynasty Tradition ILAGAN Philippines The governor of Isabela province Grace Padaca looked out at the misty rice fields from the tiled terrace of her official residence and said she never expected to call the mansion her home,zero
Lehman to be next captain The PGA of America is expected to introduce Tom Lehman as the next US Ryder Cup captain in a news conference at Amelia Island today,one
Sharapova on Track for Third Successive Title ZURICH Reuters Wimbledon champion Maria Sharapova kept on course for a third successive WTA title on Saturday beating fellow Russian Elena Dementieva in the semifinals of the Zurich Challenge,one
HalfLife a Tech Masterpiece Its been six years since Valve Corp perfected the firstperson shooter with HalfLife Video games have come a long way since with better graphics and more options than ever Still relatively few games have mustered this ones memorable characters and original science fiction story,three
Fedup Americans eyeing Canada Canadian officials are reporting that their governments immigration Web site has been swamped with traffic since George W Bush gave his acceptance speech on Wednesday Missing Links,three
Former dictator Pinochet ordered to stand trial for murder ltbgtltbgt SANTIAGO AFP A Chilean judge ordered former dictator Augusto Pinochet to stand trial on murder and kidnap charges linked to his role in Operation Condor a conspiracy of s South American dictatorships to eliminate opponents,zero
Mello ousts Fish gains quarters Delray Beach After wondering out loud at times why he couldn t get the ball over the net Mardy Fish had little reaction the final time he hit one short,one
Fighting in Fallujah Nears End US and Iraqi security forces scoured Fallujah for remaining insurgent fighters and pounded the citys southernmost neighborhoods with heavy artillery and bombs late Sunday night as military commanders declared victory seven days after launching their largest operation since the USled invasion of Iraq in March,zero
Superstar Kewell remains centre of attention Socceroo forward Harry Kewell loosens up by tossing around a ball at Bondi beach yesterday Photo Craig Golding There were half a dozen Socceroos standing on a raised platform in Sydney s,one
Report Glazer soccer bid near Malcolm Glazer tycoon owner of the Tampa Bay Buccaneers reportedly plans to bid more than billion to take control of British icon Manchester United the world s richest soccer team,one
Columnists Seeds of Disaster Internet Explorers problems can be traced to Microsofts shortsightedness during the browser wars of the s Is the company sowing tomorrows security woes today,three
iMac G in pictures The new iMac as seen in these photos taken at the San Francisco Apple Store places the computers innards behind a inch or inch flatpanel monitor,three
Fusion reactor decision stalled Six nations planning to build the worlds biggest nuclear fusion reactor fail to agree where to site the facility,zero
Bush asked to nudge Musharraf on Pakistans democratic future AFP AFP US President George W Bush should find out how Pakistan President Pervez Musharraf plans to restore civilian rule in his country during their talks this weekend expected to be dominated by terrorism analysts say,zero
Its a first for Woods BLOOMFIELD TOWNSHIP Mich As for choosing a leadoff man how did European captain Bernhard Langer come up with Paul Casey to go against Tiger Woods,one
Oil prices breach US a barrel TORONTO Crude oil prices hit an alltime high Tuesday pushing past the psychological barrier of US per barrel during Asian trading,two
Debt Ceiling Could Be Hit This Month The government should hit the national debt s trillion ceiling this month and the Bush administration told Congress again Monday it should raise the limit,two
AL Capsules The Boston Red Sox lost for the first time in games falling to the Texas Rangers Saturday and missing a chance to pull within games of the New York Yankees in the AL East,one
charged after Chicago area pals are slain in NC tragedy Ever since they met in fourth grade Brett Johnson Harman and Kevin McCann were as close as brothers quotThey had the same mannerisms the same kind of humor and they even looked alike quot said McCann s father Dennis McCann,one
Kerry Makes NonPolitical Florida Visit AP AP Presidential candidate John Kerry may have won a few votes during his tour of neighborhoods devastated by Hurricane Charley but he said as any politician must that strengthening support in a battleground state was not the reason for his visit,zero
Disagreement over Blair s call for peace conference There is a brewing dispute in Israel over British Prime Minister Tony Blair s proposal for an international peace conference on the Middle East in January or February after the Palestinian elections to grant the new Palestinian Authority leadership,zero
India th largest economy World Bank Ahead of the International Monetary FundWorld Bank meeting the World Bank on Tuesday placed India as the fourth largest economy in terms of purchasing power parity even as it said the country lagged behind in technology and efficiency,two
Dillon Patriots too much for Chiefs CBC SPORTS ONLINE Corey Dillon rushed for a pair of touchdowns as the visiting New England Patriots clipped the Kansas City Chiefs before a crowd of at Arrowhead Stadium on Monday,one
Japan Rejects Bobby Fischers Appeal AP AP Japans Justice Ministry on Tuesday rejected former chess champion Bobby Fischers demand for protection as a political refugee issuing an order to deport him,zero
No more peanuts Hugo Chavez the president of Venezuela caricatured in the mask above is raising taxes on oil companies in the Orinoco Belt from pc to,two
Friend s Email Your Email LSU football head coach Nick Saban spoke with members of the media after practice Wednesday BATON ROUGE With one eye on Hurricane Ivan LSU continued to prepare for Saturday s contest against thranked,one
Asian European Leaders Gather in Vietnam for Annual Summit Leaders from Asian and European nations are in Vietnam for a summit of the AsiaEurope Meeting known as ASEM The main purpose is to discuss global trade and international issues but that the question,zero
Microsoft to Preview New Search Engine AP AP Microsoft Corp stepping up its efforts to compete with rival Google Inc will offer consumers a preview of its technology for searching the Internet beginning Thursday,three
Rebels Again Say Rwanda Troops Enter Congo Congobased Rwandan rebels under threat of imminent attack by Rwanda repeated an allegation Tuesday that Rwandan troops had crossed the border in recent days to seize the vast country s mineralrich east,zero
Froogle arrives in the UK The service allows users to search for specific items to find the best deal and unlike some similar British sites it s free to users and retailers,three
Canon loses printer recycling case Refilling reselling cartridges doesnt violate patents Tokyo court,three
British defence contractor BAE agrees to buy DigitalNet for million US Canadian Press Canadian Press LONDON AP British defence contractor BAE Systems PLC said Monday it is buying DigitalNet Holdings Inc a US maker of secure computer networks and a leading informationtechnology supplier to the Pentagon,zero
Report US Manufacturing Regains Some Strength Friday s Commerce Department report says orders for most durable goods jumped percent in the month These figures exclude a decline in orders for civilian aircraft,two
Waiting in Texas with pride prayers KILLEEN Texas Hollie Keahtigh had hoped until Thursday that her husband an Army captain in Fort Hoods First Cavalry Division would be home from Iraq to spend Christmas with her their yearold son and yearold daughter,zero
Gazprom decides to bid for Yukos key oil unit MOSCOW Russia s Gazprom said on Tuesday it will bid for embattled oil firm Yukos main unit next month as the Kremlin seeks to turn the world s biggest gas producer into a major oil player,two
Bluray Disc Association Launches With More Than Companies More than companies from the consumer electronics information technology media producers and software industries held the first official meeting of the Bluray Disc Association BDA,three
Revenge of the spammed Lycos claims to have come up with a novel solution to spam by letting the public get their revenge on the spammers The company has developed a downloadable screensaver which generates traffic on the websites of known spammers,three
Statements by CBS News President Rather AP AP Statement by CBS News President Andrew Heyward and Dan Rather about the authenticity of documents used to support a Minutes story that questioned President Bushs Vietnam Warera National Guard service,zero
Enter your email Rumor has it that Tivo and Netflix will team up to deliver downloadable movies In a story from Newsweek s September issue an unnamed quotinsider quot says the companies merely await the approval of Tivo s board,three
Rockets Sura undergoes back surgery Houston TX Sports Network Houston Rockets guard Bob Sura underwent surgery Tuesday to repair a herniated disk in his lower back,one
Australia Chooses to Bat in Second Cricket Test Against India Australia captain Adam Gilchrist won the toss and chose to bat first against India in the second cricket Test in Chennai Australia which won the first Test by runs after Gilchrist,one
Hargrove lands Mariners job over Little and others Mike Hargrove knows just what hes getting into as the new manager of the lastplace Seattle Mariners,one
Feeley gets nod over Fiedler Davie FL Sports Network Miami Dolphins head coach Dave Wannstedt named AJ Feeley as his starting quarterback for next Sunday s game against the Cincinnati Bengals,one
First black judge joining British High Court Britain appointed its first black High Court judge yesterday and she predicted she would be the first of many quot The Department for Constitutional Affairs confirmed the appointment of Linda Dobbs the first black lawyer promoted beyond the ranks of circuit judges who hear lesser cases Joining the High Court will give her access to some of the countrys most,zero
Visit to Washington blunts Kerry tactic USATODAYcom USATODAYcom Democratic presidential candidate John Kerry said Thursday that Iraqs Ayad Allawi was sent before Congress to put the best face on a Bush administration policy that has gone wrong,zero
Being Dragan slayer would be an Auxsome return for me THE lonely walk to a seat in the Ibrox stand on big Euro nights served as a chilling reminder to Dragan Mladenovic of what was absent from his world,one
Christie kicking himself Steve Christie a year veteran knows there are no excuses for missing field goals of and yards even if they were into a swirling wind,one
S Africa s Mbeki wraps up Ivory Coast peace talks with four ltbgtltbgt ABIDJAN AFP South African President Thabo Mbeki wrapped up a fourday peacemaking trip to the Ivory Coast saying that all parties in the divided west African nation have agreed to four proposals including key political reforms to put the country,zero
National Foods ndHalf Profit Rises on Gourmet Food Sales National Foods Ltd Australia s biggest fresh milk supplier increased secondhalf profit by percent after selling more specialty cheeses and gourmet foods,two
Gateway Adds Micro Center to Its Distribution Channel NewsFactor NewsFactor Gateway has added another marquee name to the roster of retailers that sell its line of personal computers and other products Micro Center Gateways new line of notebooks desktops and monitors are now available at the retailers stores nationwide says a corporate statement,two
Harrop wins silver FORMER Aussie backpacker Kate Allen pipped Australian favourite Loretta Harrop in sight of the finish to win the Olympic women s triathlon today but will take the gold medal home to Austria,one
Computer Associates Launches PestPatrol Computer Associates is releasing eTrust PestPatrol AntiSpyware r aimed at consumers and small businesses and based on technology CA obtained when it bought antispyware provider PestPatrol two months ago,three
Slugger may not be cuddly but no denying greatness MILWAUKEE How many home runs does Barry Bonds have to hit to get beyond the lackoflovability issue The correct answer is It just doesn t matter,one
Powell Expresses Concern Over Possible NKorean Test NEW YORK Reuters Secretary of State Colin Powell on Thursday expressed concern after reports that North Korea might carry out a new missile test but said it would not change the US effort to persuade Pyongyang through diplomacy to abandon its nuclear ambitions,zero
USC routs Notre Dame BC and Iowa State blow chances Saturday BRISTOL Connecticut Ticker Two years ago Carson Palmer won the Heisman Trophy after a fantastic outing against Notre Dame Matt Leinart may have earned himself the same piece of hardware after his performance Saturday,one
Yankees AL East Lead Drops to Games AP AP The Boston Red Sox looked at the outoftown scoreboard and could hardly believe what they saw The New York Yankees were trailing big at home against the Cleveland Indians in what would be the worst loss in the year history of the storied franchise,one
BaseballSchilling Gives Red Sox World Series Lead BOSTON Reuters Curt Schilling his wonky ankle held together by stitches tossed six courageous innings to help the Boston Red Sox pound the St Louis Cardinals to seize control of the th World Series Sunday,one
Quest for holy grail of game controllers The quest for a wireless robust video game controller is a hit and miss task,zero
Doubts about school computers Students who use computers a lot at school have worse maths and reading performance research suggests,three
Tour De France Should Suit Armstrong s Rivals With his record six victories Lance Armstrong has proved he can win the Tour de France over any course Thursday organizers unveiled a route that suits his rivals rather than the American,one
Mountaineers Prepared to Lead Big East AP AP West Virginia coach Rich Rodriguez cant help but notice the buzz on campus,one
Consumers snap up credit reports online Credit reporting agencies reported a rush of traffic and a few glitches as a new federal law requiring free access to credit data went into effect,two
Iraqi Judge Drops Case Against Leading Exile Figure A senior Iraqi judge said today that he had closed a case brought against Ahmad Chalabi the former exile once backed by the Pentagon,zero
DCML And Oasis Team To Boost DataCenter Interoperability DCML proponents hope that joining Oasis will help the standard cross a major barrier in adoption of its datacenter standardsthe inclusion of major server and operating system vendors,three
Microsoft Software drives Europes IT economy LISBON Leaving no doubt of Microsoft Corps determination to win the markets and minds of European governments the company unveiled results of a survey Tuesday claiming that software is the main driver of IT job creation and revenue in the region,three
Columnists Academia Headaches Academic institutions who have to add manage and secure thousands of new users within a period of just a few days face political and social issues on top of the immense technical ones,three
Nun likes eating with Stewart ALDERSON WVA The food at the Federal Correctons Camp is nothing to write home about unless one is eating it with Martha Stewart,two
Lilly outduels Pedro Toronto ON Sports Network Ted Lilly threw a threehit shutout with a careerhigh strikeouts to lead the Toronto Blue Jays to a victory over the Boston Red Sox at SkyDome,one
Honeywell to buy Novar in b deal New Jerseybased Honeywell International Inc the aerospace and hightech manufacturer has agreed to buy the British industrial holding company Novar PLC for about billion the companies said yesterday,two
Protection plea for reef fish A rare reef fish called the humphead wrasse should be guarded from overfishing experts have claimed The WWF and the IUCNWorld Conservation Union are set to ask an international trade watchdog to include the fish on its list of protected species,three
Bryant stumbles as Lakers lose to Wizards LOS ANGELES AFP Kobe Bryant committed a foot foul from the free throw line with seconds left as the Washington Wizards snapped an game road losing streak by beating Los Angeles Lakers,one
Yes but can your VoIP service do this SAN FRANCISCOThe next battle between top Internet phone service providers Vonage and AT ampT will involve features like voice mail according to key executives at both companies,three
ISS Crew Successfully Redocks Soyuz Spacecraft SPACEcom SPACEcom The tenth crew of the International Space Station ISS made a short spaceflight early Monday to move a Russian lifeboat to a new docking port and prepare the station for a pair of upcoming spacewalks,three
Asian Stocks Head South on Wall Street Reuters Reuters Asian shares dipped on Thursday astech shares followed US counterparts lower after aninfluential investment bank downgraded the sector,two
Former Nottingham Forest manager Clough dead at Brian Clough the charismatic coach who led Nottingham Forest to consecutive European Cup titles in and became known as the quotbest manager England never had quot died Monday,one
Artest says he wanted time off for family Ron Artest says he wanted time off from basketball to spend more time with his family and to heal his bangedup body not to promote a new rap album according to a broadcast report,one
East Congo Battle Flares Governments Trade Blame KINSHASA Reuters Congolese government forces clashed with rebels at a town near the border with Rwanda for a third day Wednesday as the two countries traded heated accusations over who was involved in the fighting,zero
Blair Chirac try to put Iraq war behind them AFP AFP British Prime Minister Tony Blair and French President Jacques Chirac called for quota stable and democratic Iraq quot as well as urgent efforts to end the IsraeliPalestinian conflict,zero
Microsoft to Help Users Prep for Patching Microsoft will give customers advance notice of its monthly security updates in an effort to help them prepare to install related software patches the company announced today,three
Google Desktop Search versus Microsoft Windows Search Google Desktop Search versus Microsoft Windows SearchGoogle Desktop Search Software cant find your lost keys or tell you where you left the Tivo remote control or that your glasses are on top of your head where you left them But the beta software from Google Labs is nothing short of,three
Fannie Maes Institutional Arrogance Pity that Fannies management decided to test the limits of an implied Federal guarantee,two
Indy changes aimed at regaining interest Indianapolis Motor Speedway president Tony George announced a series of schedule changes Tuesday including a return to four days of qualifying but with a new format that could give each car potentially attempts to enter the car lineup,one
NASA confident of debris solution Six months before NASA plans to return the shuttle to space officials think they ve essentially solved the problem that doomed Columbia in debris coming off its fuel,three
Get the Facts on Microsoft Benchmarks Now that Steve Ballmer and company have given you all the facts you need to compare Windows and Linux allow me to add just one little tidbit,three
UK s BT Group says committed to dividend policy BT Group Plc BTL Quote Profile Research is committed to its existing dividend policy Britain s dominant fixedline telecoms operator said on Monday seeking to allay concerns its latest US purchase may come at the expense,two
Lawyer Urges Red Cross to Examine Saddam A French lawyer representing Saddam Hussein asked Monday for the International Red Cross to look into reports that the jailed former Iraqi leader has begun a hunger strike,zero
Mannings Performance Raises Questions for Giants Everyone knew what Eli Manning could do But what happens when this prized quarterback is not playing well Can he recover,one
Microsoft delays automatic XP SP delivery SAN FRANCISCO Microsoft Corp has pushed back automatic distribution of Windows XP Service Pack SP to allow business users more time to instruct their machines to skip the update,three
Mars Express Instrument Finds Possible New Evidence When Vittorio Formisano the principal investigator for the Planetary Fourier Spectrometer PFS aboard the European Space Agency s Mars Express announced Monday that his team found that concentrations,three
Standard Poors Raises Indias Outlook AP AP A leading credit ratings agency raised its outlook Monday for Indias economy despite rising inflation and insufficient monsoon rains that could slow growth,zero
Keith Miller last of the cavaliers dead at The dashing Keith Miller aged after making for Victoria at the Adelaide Oval in Photo File Mere life was not enough to contain Keith Miller who died yesterday aged,one
Oil Extends Slide After Stockbuild Drop Reuters Reuters Oil prices continued falling onThursday after an unexpectedly large rise in US crudeinventories spurred profittaking from record highs,two
Israels Sharon Lines Up Support for Likud Vote JERUSALEM Reuters Israeli Prime Minister Ariel Sharon marshaled support for Thursdays Likud party vote to bring the Labor Party into a government that would block snap elections and pave the way for a Gaza withdrawal next year,zero
Intel plans faster bus for Pentium Extreme Edition Increasing frontside bus speed from to MHz addresses crucial bottleneck in system performance,three
Airbus snags Asian order The Boeing Co s major rival Airbus announced Wednesday it has received an order from Cebu Air Inc the Philippines secondlargest airline for new A jets,two
Fettig High Costs Put Whirpool Earnings Through Wringer The chill wafting over Whirlpool nyse WHR news people isn t coming from its freezers The home appliance maker posted lowerthanexpected thirdquarter earnings cut its fullyear forecast and said,two
Google Envy Is Fomenting Search Wars Propelled by Google envy new players and Internet industry giants are rushing into the online search market,two
Spain announce Davis Cup lineup Spain have named an unchanged team for the Davis Cup final against the United States in Seville on December Carlos Moya Juan Carlos Ferrero Rafael Nadal and Tommy Robredo will take on the US in front of fans at the converted Olympic stadium,one
Nintendo gets touchy feely Nintendo wants you to know that its new handheld is not just another blob of circuitry encased in cold silver plastic To make this point my review copy of the Nintendo DS came in unusual packaging,three
Significant thaw in IsraeliEgyptian relations Recent warming considered by defense establishment as event of significant strategic importance PM associate It sounds too good to be true,zero
Conan to Take Over Tonight in Five Years NEW YORK NBC announced Monday that Conan OBrien will take over from Jay Leno as host of the Tonight show But hell have time to write his jokes the planned succession wont happen until,zero
White House Creates CabinetLevel Ocean Policy Panel Reuters Reuters The Bush administration created onFriday a cabinetlevel committee to address rising pollutionand overfishing in US territorial ocean waters,three
Insurgent Alliance Is Fraying in Fallujah Relations are deteriorating among insurgents as local fighters negotiate to avoid a USled military offensive against Fallujah while foreign fighters press to attack Americans and their Iraqi supporters,zero
Earthquake Hits Mount St Helens Scientists from the US Geological Survey report that small earthquakes have registered about once a minute for the past several weeks,three
Football Man U star denies stamp Man Utds Ruud van Nistelrooy says he is not guilty after being hit with an FA charge over a tackle on Ashley Cole,zero
Florida may be insurance bellwether The palm trees that narrowly missed Leo Berard s pondside condominium in Naples Fla when they toppled Friday spared him from major repairs on his second home,two
Senate Approves Goss As Head of CIA WASHINGTON The Republicanled Senate approved President Bushs choice to head the CIA Rep Porter Goss over protests from some Democrats who said he has too many Republican ties for a job that requires independence,zero
UK Seeking to Corroborate Reports of Hostage Bigley s Death UK government officials said they were seeking to corroborate reports by Abu Dhabi television that British hostage Kenneth Bigley has been killed,zero
Greenspan warns over US deficit Federal Reserve chief Alan Greenspan says the US trade deficit cannot be sustained indefinitely,zero
NASA Aims for Mach NASA will try this morning to set a speed record of Mach that s thousand kilometres an hour with an unmanned hypersonic jet,three
No Evidence Of Secret Iranian Nuclear Plan IAEA Chief Vienna Sept NNN Head of the United Nations nuclear watchdog the International Atomic Energy Agency IAEA Mohamed ElBaradei on Tuesday said he has seen no firm evidence that Iran was secretly developing nuclear weapons,zero
ENEL SINISCALCO SHAREHOLDERS WERE OUR PRIORITY AGI Rome Oct rd Finance Minister Domenico Siniscalco has expressed satisfaction with the successful placement of the third part of Enel shares the socalled Enel operation,two
Langer shows Singh the door Virginia Water England Bernhard Langer beat Vijay Singh on the first extra hole on Friday to knock the world s topranked player out of the World Match Play Championship in the first round,one
Dutch court bars Kurd extradition A Dutch court blocks the extradition to Turkey of a Kurdish woman said to be a top militant leader,zero
The Race is On Second Private Team Sets Launch Date for Human Spaceflight SPACEcom SPACEcom TORONTO Canada A secondteam of rocketeers competing for the million Ansari X Prize a contest forprivately funded suborbital space flight has officially announced the firstlaunch date for its manned rocket,three
UN Security Council Tries to Stop Syrian Meddling in Lebanon The United Nations Security Council approved a rare resolution against an Arab state without naming names late Thursday The resolution is intended to stop Syrian meddling in Lebanese politics and affairs,zero
Australia may send Lehmann home Australia will consider sending Darren Lehmann home after he hobbled off the VCA Ground with a torn hamstring and uncertain future,one
Dutch Charge Muslim Men in Killing of a Critic of Islam Seven Islamic militants were charged here on Friday with terroristrelated activities in connection with the killing of the Dutch filmmaker Theo van Gogh Amsterdam s public prosecutor said,zero
Sun readies first Opteron blade server Sun Microsystems Inc next year will introduce a new line of blade servers that will bring the Linux operating system and Advanced Micro Devices Incs Opteron processor to its Netra line of telecommunications industry servers,three
Corporate kleptocracy that mirrors Maxwell s world From its opening paragraphs through scores of scornful subheadings and on to its bitter conclusion the Breeden report is a breathtaking assault on Lord Black s activities,two
Update DaimlerChrysler Ford to Invest in Ballard Fuel cell maker Ballard Power Systems Inc on Friday said it exercised its right to call a million Canadian dollar million investment from DaimlerChrysler AG and Ford Motor Co,two
Faulty gene link to obesity risk The old adage that being overweight is in the genes may be true at least partially for some say researchers,zero
Russia makes overture on Kurils Russia says is ready to resolve its dispute with Japan over the Kuril islands seized by the Soviets in,zero
Large NB paper mill closes doors putting at least people out of work Canadian Press Canadian Press FREDERICTON CP The New Brunswick government says there was nothing it could do to prevent the abrupt closure of a major pulp mill in the province short of buying the cashstrapped operation,zero
Coaches want Irish to take the fourth In recent years for Notre Dame any victory over Michigan State has been cause for a celebration But the Irish coaching staff wasn t pleased with the fourth quarter,one
QantasAir NZ merger backed AN Australian tribunal today gave the green light to a proposed alliance between Qantas Airways Ltd and Air New Zealand Ltd even though the airlines are no longer able to pursue the tieup the way they had planned,two
Kidnapped Reporter Released In Iraq August A US reporter released in Iraq after more than a week in captivity said today he had been seized while taking pictures at a city market in AlNasiriyah,zero
Powell clarifies no change in US crossstrait policy after ltbgtltbgt WASHINGTON Secretary of State Colin Powell clarified that US policy on China and Taiwan has not changed in an apparent bid to assuage Taipei s concerns over remarks he made in a visit to Beijing,zero
Thai Spokesman Myanmar PM Forced to Quit Myanmar s Prime Minister Gen Khin Nyunt is seen in this photo taken in June in Yangon Myanmar Thailand s Prime Minister Thaksin Shinawatra who is in the town of Mae Sot near the Myanmar border for a special Cabinet meeting said Tuesday Oct,zero
Albertsons on the Rebound The No grocer reports doubledigit gains in sales and earnings after recent acquisitions,two
Nike sprints to quarterly growth Nike the US sports footwear and clothing firm unveils a rise in first quarter income thanks to the Olympics raising its profile,two
Davidoff Swiss Indoors Basel British number one Tim Henman is ready to seek revenge over Jiri Novak of the Czech Republic at the Davidoff Swiss Indoors event in Basel having lost their last encounter in the first round of the Olympics in Athens,one
Palestinians Hunt for Kidnapped CNN Producer Reuters Reuters Palestinian security forces were onTuesday searching for an Israeli Arab producer for CNNtelevision who was kidnapped by gunmen in the Gaza Strip,zero
Barnes Noble Posts Lower Profit Reuters Reuters Barnes Noble Inc the topUS bookseller on Monday said quarterly profit fell due tohigher expenses and weaker demand for bestseller titlessending its stock down more than percent,two
Cracks in the first family of business That there are problems between the Ambani brothers is not news but Mukesh Ambanis admission that there could be a change in the equity pattern of the Reliance group caused the share prices of Reliance companies to drift downwards,two
US clocks a third quarter growth of The US economy grew by per cent in the third quarter of this year a US government press release stated On another quarter of robust growth the US treasury secretary John Snow said Americas Gross,two
Explanation sought on Chinese subs intrusion Japan TOKYO Japan lodged a formal protest with Beijing yesterday after determining that a nuclear submarine that entered its territorial waters without identifying itself belonged to China Japans navy had been on alert since Wednesday when the submarine was first spotted off the nations southern island of Okinawa Tokyo sent reconnaissance aircraft and naval destroyers to shadow the submarine,zero
IBM Adds New Power iSeries Server Ziff Davis Ziff Davis The company introduces a new midrange server and expands management and support across the i server line,three
Locals lift Irish squad in Europe tourney Tim Brett and Matt Shinney are lacrosse aficionados and fervent players Brett who is a manager at a hotel in Charlestown and Shinney a student at Bridgewater State College are selfdescribed lacrosse quotweekend warriors quot,one
Apple Deepens Sony s Woes as Cute iPod Takes Off in Japan Juliana Sasaki didn t bother checking out Sony Corp s digital music player in Tokyo before buying her green iPod mini I knew Sony and other companies had MP players but they can,three
Crude oil prices on the rise airlines squeezed further Crude oil prices rose back up over a barrel Tuesday signaling more bad news for an airline industry already facing recordhigh fuel prices,two
Second American hostage murder claimed as Bush appeals for help in ltbgtltbgt BAGHDAD A group linked to suspected AlQaeda operative Abu Mussab alZarqawi claimed to have beheaded a second US hostage in Iraq as US President George W Bush defended the war in Iraq and asked for more foreign help in the country,zero
Where the Game Is the Medium The cofounder of game producer WildTangent Inc is a booming bear of a man who clobbers you with one grand pronouncement after another ltFONT faceverdanaMS Sans Serifarialhelvetica size colorgtltBgtLeslie WalkerltBgtltFONTgt,three
One two er too many Researchers claim to have solved the mystery of the people who simply do not count It could be because they are lost for words The Piraha of the Amazon have almost legendary status in language research,three
HCA Sees Earnings Hurt by Hurricanes NEW YORK Reuters HCA Inc ltA HREF targetstocksquickinfofullquotegtHCANltAgt the largest US hospital operator said on Wednesday it expects its thirdquarter earnings to be hurt by the hurricanes that hit the US Southeast earlier this year,two
Third Quarter Gannett Earns Up Percent NEW YORK Gannett Co the largest newspaper publisher in the country reported an percent increase in thirdquarter earnings Tuesday on gains in advertising particularly classified real estate and helpwanted ads,two
Spotted Owl to Stay on Threatened List The northern spotted owl the bird at the center of the Pacific Northwest logging wars will stay on the threatened species list the government said Thursday,three
Bush says he will work with allies President Bush told a Thursday news conference he would continue to lead the United States in promoting freedom and democracy in the Middle East,zero
Egypt brokers West Asia peace pact Israel and Palestine have reached an agreement in principle over a set of proposals to guide a comprehensive peace settlement between them under Egyptian mediation,zero
Report Arafat Opened His Eyes Doctors at a French military hospital near Paris say Palestinian leader Yasser Arafat remains in a coma in critical but stable condition,zero
African poverty summit to open with focus on creating jobs AFP AFP Heads of state from some two dozen African states were to gather to craft a jobs creation plan that would lift hundreds of millions out of poverty and advance development on the worlds poorest continent,zero
PortalPlayer Shares Soar in Market Debut NEW YORK Reuters Shares of PortalPlayer Inc ltA HREF targetstocksquickinfofullquotegtPLAYOltAgt jumped as much as percent in their first day of trading on Friday after the companys initial public offering priced above the recently increased range,two
