text,label
car bomb in baghdad kills at least a car bomb exploded outside a restaurant in a busy commercial area of baghdad on wednesday killing at least people and wounding police and hospital officials said,zero
news bytes jibjabcom the site with the cartoon animation of president bush and sen john kerry trading barbs to the tune of quotthis land is your land quot seems to be in the clear,three
brazil news chinese president visits chinese president hu jintao has arrived in brazil in a bid to secure trade deals to satisfy china s huge demand for foreign goods,two
as hurricane season ends floridians wonder whats in store for ltbgtltbgt thanks to hurricanes charley frances ivan and jeanne names that will be burned into memory residents learned the hard way florida has a target on its back,two
video games good for children computer games can promote problemsolving and teambuilding in children say games industry experts,three
us troops accelerate operations against sunni insurgents _ us troops are on the offensive in iraq ahead of the holy month of ramadan which is expected to start at the end of the week the operations appear aimed at preventing a repeat of the,zero
sharp unveils its first bluray disc recorder the bdhd will be the third recorder on the market to support the bluray disc format which is one of two bluelaser based formats fighting to become the defacto optical disc standard for highdefinition video content,three
steelers keep winning despite injuries ap ap their right guard went down early in training camp and their star inside linebacker followed shortly after that the veteran quarterback joined the injury list two games into the season and their pro bowl nose tackle top cornerback and best running back followed,one
kmart sears to merge into one company birmingham ala two big stores are preparing for a megamerger kmart holding corp and sears roebuck and co have decided to join forces,two
caminitis struggles over ken caminiti was never short of fearless on a baseball field he made incredible stops at third base swatted home runs from both sides of the plate and played through pain that would wither most men,one
china mine death toll xinhua reuters reuters the death toll from a coal mine blastin northern china has risen to xinhua news agency said onwednesday,zero
facta amp your credit a new federal law that entitles consumers to free credit reports sounds great but the devil is definitely in the details the fair,two
nigeria military orders halt to delta patrols the nigerian military on friday ordered a halt to patrols around the niger delta to underscore the government s commitment to a truce agreed with militants a senior oil industry source said,zero
edmonton police find missing teen with fetal alcohol syndrome canadian press canadian press edmonton cp a yearold boy with fetal alcohol syndrome who disappeared when he was allowed to go unsupervised to west edmonton mall was found friday,zero
fed governor assessment of economy upbeat reuters reuters federal reserve governor susanbies on thursday delivered an upbeat assessment of the useconomy saying both the household and business sectorsappeared to be in good shape,two
chechen rebels offer million bounty for putin reuters reuters chechen rebels in a swift reply to arussian bounty offer for their leaders promised on thursday togive million to anyone helping them to capture presidentvladimir putin,zero
us means business on trip to panama panama city panama when us national team assistant coach curt onalfo visited panama back in july on a scouting trip he didn t know what he was going to encounter,one
nation likely to be rd largest trading power china is likely to become the world s third largest trading power by the end of said the ministry of commerce according to a report jointly published on friday by the ministry,two
sudan peace talks resume for south as tensions brew reuters reuters sudans government resumedtalks with rebels in the oilproducing south on thursday whilethe united nations set up a panel to investigate charges ofgenocide in the west of africas largest country,zero
boston responds to rodriguezs slap with knockout punch of its own the slap that is what most of new england will gleefully remember about alex rodriguez now that the boston red sox have shocked the yankees,one
violent video games not meant for children but parents buy them ltbgtltbgt shoppers in america spend more than billion a year on video games according to a software association survey holiday sales bring an extra boost to game,three
germany to kick off world cup frankfurt germany hosts germany will play in the opening match of the world cup the organizing committee of the governing body fifa announced on wednesday,one
europeans start strong in ryder cup play bloomfield township mich staring down tiger woods phil mickelson and the rest of the americans europe got off to a stunning start friday in the ryder cup,zero
waiting and hoping whether we arrive at fenway in business suits or face paint red sox fans have much in common we are passionate and knowledgeable as visiting players regularly report,one
sun unleashes solaris infoworld infoworld sun on monday will deliver its much anticipated solaris declaring the os now free to download for commercial use along with an aggressive services and support plan clearly devised to undercut linux archrival red hat s pricing,three
singapore shares end down on weak us dlr indus output singapore dow jonessingapore shares ended lower friday tracking regional markets on renewed concerns that the sagging us dollar against the singapore dollar will hurt exports and economic growth,two
mexico migrant smugglers turning to sea ap ap migrant smugglers are skirting heightened security along the border by using small boats to shuttle people from the undersupervised baja coast into southern california marinas and harbors already jammed with legal commercial ships and pleasure boat traffic,zero
foreigner killed in saudi capital a foreign man is shot dead near a shopping complex in the saudi arabian capital riyadh,zero
iran seeks compromise at paris talks with eu trio tehran hoped to reach a compromise at talks on saturday over its nuclear program with britain germany and france which are trying to persuade it to stop enriching uranium an iranian negotiator said,zero
davenport out of wta championships lindsay davenport s world number one ranking is in doubt after she failed to make the finals of the wta tour championships in los angeles,one
oil falls below to week low london reuters oil prices tumbled again on monday to an week low under a barrel as growing fuel stocks in the united states eased fears of a winter supply crunch,two
conway s ethics led to firing peoplesoft s board ousted craig conway as ceo after he made a misleading statement about the company s ability to recruit customers while fending off oracle s,two
gap matures targets women over the parent company of gap banana republic and old navy plans to test a new idea for a clothing chain targeting women over in a statement gap incorporated says it will try out its new,two
mauresmo struggles past schnyder at filderstadt new world number one amelie mauresmo struggled to a victory over patty schnyder in the second round of the filderstadt grand prix on thursday,one
cuts in carbon dioxide emissions urged the world s chief climate scientist on tuesday disputed the us government contention that cutbacks in carbon dioxide emissions are not yet warranted to check global warming,zero
raptors fall to cavs drew gooden and lebron james both score leading the cavaliers to a win over the feuding raptors who didnt have vince carter,one
antivirus subscription prices climb price hikes may be designed to convince you to upgrade to an allout internet security suite troublesome trojan horses virulent worms nasty virusessometimes it may seem like the internet exists just to let the bad guys attack your pc,three
ibm discloses details of pc business sale lenovo will pay billion for ibm s pc business unit but will continue to use the ibm brand for five years by paul mcdougall and darrell dunn,two
ferrero knocked out juan carlos ferreros difficult year becomes more disappointing when the us open runnerup loses to stefan koubek in five sets in the second round,one
opec vows to open the taps to cool down runaway oil prices kuwait would back a hike of million barrels per day bpd in opec s oil output ceiling if crude prices remained at record levels it said yesterday in a move,two
cnnfn network to close cnnfn the financial news cable network owned by time warner inc said thursday it will cease business operations by middecember due to growing competitive challenges,two
alitalia to cut jobs in shakeup italys flagship air carrier alitalia plans to cut jobs as part of restructuring efforts aimed at averting collapse news reports and an industry source said yesterday,two
clutch players need not apply what looks good on paper hasnt been tested through a season yet so bruce crowder said hell reserve judgment he wasnt talking about rosters he was talking about a commitment from college hockey authorities to rid the game of all the clutching and grabbing the pinning and tugging,one
meyer oks year deal with gators nly a few days ago it looked like a done deal urban meyer a devout irishcatholic who always considered notre dame his dream job seemed a lock to end up in south bend ind,one
hendry to discipline sosa chicago cubs general manager jim hendry said on tuesday that he s hoping time will heal some of the wounds created by sammy sosa s early exit from the season finale and,one
hurricane ivan moving onward towards cuba while the cayman islands remain under a hurricane warning hurricane ivan is now moving on to a date with western cuba quotpreparations to protect life and property should be rushed to completion quot warned the,zero
settlers or sharon sharon is not charles de gaulle he is as far away as ever from the conviction that israel must recognise the national rights of the palestinian people and withdraw from territories occupied in let alone,zero
india weightlifters test positive pratima kumari and sanamacha chanu become the first indians to fail a drugs test at an olympics competition,zero
champions trophy heats up heading into semifinals world champion australia faces erratic england in today s semifinals while pakistan having beaten traditional rival india now faces brian lara s west indies which upset south africa,one
effects of hurricane could delay space shuttle launch nasa s kennedy space center suffered more damage from hurricane frances than any storm in its history but escaped devastation that could have ended the us human space flight program,three
nasa feels the need for speed us space agency nasa unveiled a new computer yesterday that its creators claim is the fastest in the world project columbia named for the space shuttle that was destroyed early last year cost usmillion,three
vikings add depth in secondary ink shaw and brown eden prairie mn sports network the minnesota vikings added some much needed depth to its secondary on tuesday by signing veterans terrance shaw and ralph brown,one
fenerbahce to the uefa cup manchester and lyon to nd round the yellow canaries rose to six points by defeating the czech champions for the second time by the same score as they had defeated them in the first leg in istanbul,one
balancing pp and copyright infringement internet file sharing commonly referred to as peertopeer pp networking allows individuals to trade copies of their digital files over the internet,three
fcc frees voip service from state regulations in a ruling that could have implications for increasingly popular voip services the fcc ruled today that a voip service from vonage holdings is not subject to the public utility regulations of individual states,three
uk has plan b for power forward at tonight poplar bluff high mo forward tyler hansbrough will announce where he will go to college next fall if hansbrough picks the university of kentucky the wildcats coaching,one
bucs on verge of finally dealing kendall after trying for three years to escape catcher jason kendall s contract the pirates finally have succeeded the passing of physicals is all that stands in the way of the pirates sending kendall to the oakland,one
miller hints that he ll retire after this season reggie miller has the option to extend his current contract to the season but the pacers alltime leading scorer is talking like his th nba season will be his last,one
kiwis crumble to mcgrath australia inspired by a rejuvenated glenn mcgrath skittled new zealand out for a paltry in their second innings to win the first test by an innings and runs in brisbane,one
hollywood wants file sharers to fade out the movie industry announced today it will launch its first wave of lawsuits later this month against those it alleges are illegally sharing copyrighted films on the internet following its,three
china colliery accidents kill miners this year beijing reuters colliery accidents in china killed miners in the first months of the year but the government cast the figure in a positive light saying it was at an alltime low relative to production,zero
shaded moon will be last eclipse of a total eclipse of the moon will occur overnight wednesday an event that can turn earths satellite to a colourful shade ranging from deep red to dark brown and sometimes an existential grey,three
ntt docomo cingular to link in g cellphone business japan s ntt docomo will join hands with cingular wireless of the united states aiming to unify technical specifications for thirdgeneration g cellphones and services,two
shell settles with sec for mln dallas cbsmw royal dutchshell group will pay a million penalty to settle a securities and exchange commission investigation of its overstatement of nearly billion barrels of proven reserves the federal agency said tuesday,two
rebel cleric orders his men to lay down arms guns were largely silent in najaf today for the first time in weeks after iraq s top shiite cleric made a dramatic return to the holy city and swiftly won agreement from a rebel cleric and the government to end three weeks of fighting between his militia,zero
fire pit dated to be over years old ap ap in the growing debate about when people first appeared on this continent a leading archaeologist said wednesday he has discovered what could be sooty evidence of human occupation in north america tens of thousands of years earlier than is commonly believed,three
mcdonald s ceo leaves to fight cancer the chief executive of mcdonald s charlie bell has stepped down to focus on battling cancer just seven months after assuming the top post at the world s largest fast food company,two
business confidence dips in japan japan industrialists are gloomier about the economic outlook for the first time since march the central banks quarterly tankan survey finds,two
japan confirms captive in iraq beheaded japan has confirmed that the headless body found in baghdad on saturday is of the japanese being held captive in iraq an armed group in iraq had on tuesday threatened to behead shosei koda within hours unless japan pulled its troops out of iraq,zero
sox still breathing if pedro martinez can help the red sox to a victory in game then this series will suddenly be exactly where everyone always thought it would be at this juncture,one
its official no moss again for vikings ap ap as expected the minnesota vikings will play another game this week without allpro wide receiver randy moss,one
oracle extends offer for peoplesoft ltpgtltpgtltpgt san francisco reuters business software maker oraclecorp ltorclogt said on thursday it extended again its billion hostile tender offer for peoplesoft inc ltpsftogt tosept as it awaits a us district court judges ruling onwhether the takeover attempt can move forwardltpgt,three
scientists to flesh out george washingtons appearance reuters reuters americans know georgewashington as the dour founding father with white hair andponytail depicted on us currency but most people have littleidea what the nations first president really looked likebeyond this stock image,three
save our grand prix by ecc motor racing boss bernie ecclestone the man trying to axe the british grand prix is backing the mirror s campaign to save the silverstone showpiece,one
us jobs growth weaker than expected us businesses added jobs to payrolls in september the government has reported a weakerthanexpected total that is expected to sharpen a presidential debate later in the day over the economy s direction,two
macromedia starts meter on web conferencing new payasyougo pricing for breeze live service is meant to attract small businesses,three
thailand confirms th bird flu death bangkok thailand sept a woman who died earlier this month of bird flu probably got the disease from her daughter a thai official said tuesday increasing concern the case is the first known humantohuman transmission of the disease,zero
brock berlin guides miami fla past georgia tech atlanta sports network brock berlin threw a careerhigh three touchdown passes to lead no miamiflorida to an easy win over georgia tech in acc action at bobby dodd stadium,one
sap infineon unveil rfid management system the new platform is designed to help companies speed the deployment of smarttag systems and cut the costs of managing both hardware and software components from several suppliers,three
samsung to boost chip production korean chipmaker samsung says it will invest trillion won building new chip production lines over the next six years,three
latest mandrake linux distro screams into action mandrakesoft has introduced mandrakelinux official with the promise that its latest distribution provides extended support for mobile devices better hardware compatibility and major application upgrades,three
avaya polycom dial in videoconferencing avaya quote chart a communications software systems and services company has announced a new internet protocolbased videoconferencing offering for businesses,three
iraq again in the forefront as australian election approaches australia s election campaign is in its final stages with the country s role in iraq again a major talking point australian prime minister john howard says he does not need to apologize for joining last,zero
tasteless jfk video game hits the internet just in time for today s st anniversary of president john f kennedy s assassination a tasteless internet game is being launched that lets players be lee harvey oswald,three
lebanon moves to extend president s term beirut lebanon sept lebanese lawmakers amended their constitution to keep prosyrian president emile lahoud in office boldly reaffirming their loyalty to damascus and defying a un resolution calling for presidential elections,zero
ogden injures knee baltimore allpro tackle jonathan ogden sprained his left knee late in the first quarter of the ravens win over the new york giants last night in east rutherford nj and was helped from the field,one
greek sprinting pair are charged kostas kenteris and katerina thanou have been charged with avoiding a drug test on the eve of the athens olympics and then faking a motorcycle accident,one
iverson ejected in preseason victory over raptors afp afp allen iverson was ejected from the bench in the second quarter before his philadelphia ers teammates rallied for a victory over toronto in a national basketball association preseason game,one
jerome williams charles wenzelberg it was shaping up to be another mundane evening in the backtoback life of an nba team the knicks pushed to the limit by the lowly hawks in atlanta on tuesday clearly were going through the motions early on against memphis last night at the garden,one
microsoft readies beta for application life cycle management microsoft is refreshing the beta release of its visual studio developer tool platform to feature the full range of technologies planned for the companys team system application life cycle management system microsoft representatives acknowledged on friday,three
ibm claims supercomputer speed crown an ibm supercomputer still under development has set an unofficial new world speed record during testing the company announced on wednesday,two
afghan talks break down but nayan may be spared kabul afghanistan militants claiming to hold three united nations workers hostage said talks on demands which include the release of taliban prisoners had broken down and that they would decide friday whether to kill the trio,zero
un in forgotten crises appeal kofi annan willl seek bn to deal with what the un calls the worlds forgotten emergencies many in africa,zero
hackers revive itunes music sharing a group of anonymous programmers has released new software that allows music to be swapped via apple computer s popular itunes jukebox,three
microsoft shuts sports video games unit reuters reuters microsoft corp msfto has closeda studio operation that made some of its sports video gamescutting positions a spokeswoman said on friday,three
absa says stakesale talks with barclays progressing update absa group ltd south africa s fourth biggest bank said talks to sell a controlling stake to barclays plc the uk s no,two
citigroup job changes may be dress rehearsal for top post in ltbgtltbgt citigroup said yesterday that sallie l krawcheck the former equity analyst recruited to the bank to clean up its research department would become its chief financial officer,two
ryan palmer triumphs at disney as the winner of the funai classic at walt disney world resorts walked up to the th green a member of the gallery shouted way to go arnie,one
bellion strike gives reds victory over gunners david bellion scored seconds after the opening kickoff as manchester united s backup team edged arsenal s youngsters on wednesday to reach the semifinal of the english league cup,one
vioxx heart risks apparent for years scientific evidence of increased heart attack risk associated with popular arthritis drug vioxx was available as early as say swiss scientists although the drug was only withdrawn in september,two
kerry challenges bush record on issues detroit sen john kerry accused president bush on wednesday of presiding over an excuse presidency challenging bushs credibility on jobs the record national deficit and the war in iraq,zero
agassi could return for davis cup final andre agassi hasn t played davis cup since but us captain patrick mcenroe said he wouldn t rule out a return for the eighttime grand slam champion,one
time to test china and russia one key difference between john kerry and george bush often cited in the presidential campaign is how each would enlist other nations in battling terrorists,zero
firefox takes on internet explorer strolling between classes at stanford university in palo alto calif blake ross looks like any other blearyeyed sophomore few would guess that the laptopcarrying yearold is a tech,three
update stelco fails to reach labor deal by gm deadline stelco inc steato quote profile research said it will not reach a new labor agreement with the union at its lake erie works by midnight on thursday meaning canada s no,two
arsenal boss admits admiration for man city s swp arsenal boss arsene wenger admits he is keeping tabs on manchester city winger shaun wrightphillips wenger said quothe is getting higher every year,one
us to push for more forex flexibility new york reuters us treasury secretary john snow on tuesday pledged a renewed drive to get countries such as china to adopt flexible currency rates in order to rein in the swelling us trade deficit,two
us womens hoops team cruises into semis ap ap hushing a boisterous crowd with its allaround domination the united states defeated greece wednesday in the quarterfinals of the olympic womens basketball tournament the americans seeking their third straight gold medal will play russia in the semifinals friday,one
bank set to meet inflation target the bank of england today hinted that interest rates may have peaked as it said it was on course to meet its inflation target assuming that rates remain unchanged,two
sharon intent on tearing israel in two prime minister ariel sharon is leading the nation to a split that could end up as a civil war and refuses to even consider taking steps that would maintain,zero
video game makers play it safe the video game industry has a lot in common with the movie business in that both industries bank heavily on special effects big releases and even glamour,three
blair readies crucial party speech under iraq cloud britain s tony blair faces one of the trickiest speeches of his career today seeking to win back his labour party after rifts over iraq and spell out new policies to set up next year s reelection bid,zero
colombia eyes banks in drug money hunt ltpgtltpgtltpgt by hugh bronsteinltpgtltpgt bogota colombia reuters colombia will require banksand money changers to report all international transfers ofmore than starting next year to help combat drug moneylaundering and narco terrorists and control the strength ofthe pesoltpgt,zero
blast at hotel in red sea resort a possible gas explosion at a hotel on the border between egypt and israel causes several casualties,zero
harvard wants to clone human embryos ap ap harvard university scientists have asked the universitys ethical review board for permission to produce cloned human embryos for disease research potentially becoming the first researchers in the nation to wade into a divisive area of study that has become a presidential campaign issue,three
chuck stops here australia s elite cricketers can relax because the game s suspect bowlers including muttiah muralitharan may be exposed rather than cleared by proposed new laws that have stunned the sport,one
novak clinches aig title fifth seed jiri novak of the czech republic beat seventh seeded american taylor dent in three sets to win the japan open in tokyo on sunday,one
hard work ahead warns robbo bryan robson has warned his players they are in for a longhard season but he wants them to work with a smile on their face that s the formula new manager robson sees as vital,one
webb comes up one short australia s karrie webb shot a terrific final round of sevenunder but it proved to be one shot too many as playing partner christina kim put together a to win the lpga challenge event,one
larsson secures place on elite list henrik larsson the former celtic striker has become the first player nominated for fifa s world player of the year award to have done so on the basis of performances in the bank of scotland premierleague,one
putin in push to extend his term russian president vladimir putin is considering extending his term of office due to expire in in a sign of his determination to tighten his grip on power and crack down on terrorism after the beslan school massacre,zero
motorola stock rises company to realign businesses motorola inc s shares bounced back monday after falling sharply at the end of last week amid conflicting views on how the telecommunications equipment supplier would fare if sprint corp,two
high gas prices force lifestyle changes for some workers businesses and organizations the spike in energy prices for gas diesel fuel or heating oil is changing the way they live work and think about the future,two
indonesia confirms two women hostages taken in iraq jakarta two indonesian women working for a british company in iraq were among people kidnapped by an islamic militant group officials in jakarta confirmed on friday,zero
is health insurance killing retirement heres hoping you wont have to choose between health and comfort,two
new york firms call on voip net phonesand their portable phone numbershelp business avoid rnc crowds,three
steelers uncertain of bells status ap ap for the second straight season the pittsburgh steelers might go into their opener without one of their key defensive players,one
san fran mayor declares wireless for all arvind s grover writes quotsan francisco mayor gavin newsom stated yesterday in his state of the city address that every san francisco resident will have free wireless internet access,three
formula one racing ferrari s onetwo is full of surprises monza italy those who did not see the italian grand prix on sunday will not be surprised to hear that ferrari finished first and second for the eighth time this season,one
vivendi universal raises profit forecast paris reuters vivendi universal raised its earnings forecast as it reported a percent increase in underlying thirdquarter profit on wednesday driven mainly by strong mobile phone sales,two
nuggets nudge timberwolves in ot denver nuggets guard andre miller front gets caught in the corner with the ball by minnesota timberwolves center michael olowokandi of nigeria back left and guard sam cassell during the first quarter in denver on thursday nov,one
fallujah fighting rages american troops are facing resistance in rebel strongholds in northern fallujah despite claiming they have trapped the insurgents in the south of the city,zero
diy print boom digital photography continues to grow at a phenomenal rate the ability to review images seconds after capture download and manipulate them on a personal computer and either burn them on to a blank cd or,three
microsoft s lowcost operating system aimed at making cheaper pcs microsoft on wednesday unveiled lowcost windows xp starter edition operating systems in india in hindi targetting the firsttime home users,three
stocks end higher before earnings blitz us stocks advanced slightly on monday as investors were optimistic that corporate earnings reports may exceed expectations but oil at a fresh record near a barrel curbed gains,two
nl wrap hit beltre leads dodgers to win over mets reuters reuters adrian beltre pounded out five hitsincluding his major leagueleading nd home run of the seasonto guide the los angeles dodgers to a win over the host newyork mets in the national league saturday,one
glazer edges closer to united deal malcolm glazer has increased his stake in manchester united for the third day in succession to take his holding to per cent,one
nokia to unify smartphone software amsterdam nokia the world s biggest mobile phone maker said on wednesday it will create a single software platform for smart mobile phones that double as tvs mp players radios and email devices,three
dt wants all of tonline bonn germany on saturday deutsche telekom s supervisory board approved a merger plan by the board of management one day later tonline s supervisory board consented to the offer of merger negotiations,two
celtics broadcaster taken to hospital ap ap celtics longtime playbyplay television broadcaster mike gorman was taken to the hospital monday night at halftime of bostons game against golden state with complaints of stomach cramps,one
phelps us win mens x freestyle relay athens reuters michael phelps led the united states to a narrow victory in the mens x meters freestyle relay at the athens olympics tuesday to collect his third gold medal in four days,one
best buy to sell at ampt s internet phone service best buy will sell at ampt s residential voice over internet protocol service through stores nationwide as well as online beginning this fall the companies said,three
in brief cisco acquires startup bcn systems cisco systems has finalized an agreement to purchase privately held bcn systems a provider of networking software design under the terms of the agreement cisco will pay approximately million in cash for bcn the price could increase by as much as million if bcn meets certain development and product milestones bcns architecture will be incorporated across ciscos broad routing portfolio and will support ciscos delivery of nextgeneration data voice and video services over a converged network,three
nasa scramjet breaks aviation speed record description the scramjet is a new plane that can fly at nearly times the speed of sound nasa conducted a successful testflight tuesday,three
modem fraud forces irish call ban direct dial telephone calls from ireland to other countries are to be blocked because of an internet fraud,three
mystery thickens over irish gold medallist offices of ireland s equestrian governing body were broken into overnight after the theft in england of a doping test sample from the horse that helped ireland win its only olympic gold medal in athens,one
memory chip maker hynix accused of b fraud hynix used such deceptive accounting methods as substituting expenses with assets under construction from the financial supervisory service says,two
experts still examine yushchenko illness doctor vienna reuters medical experts are still investigating the cause of ukrainian opposition leader viktor yushchenkos illness during election campaigning and poisoning remains one possibility his doctor said on wednesday,zero
uk must build skills to avoid losing jobs to india blair brighton england september prime minister tony blair said on tuesday britain must build a new skills base to avoid losing jobs to developing economies like china and india,zero
rams seahawks ot forget the standings and all the preseason chatter matt hasselbeck and his seattle teammates know the st louis rams are still the team to beat in the nfc west,one
love of science requited as little girls yueqi quotlucie quot guo and xianlin li dreamed of ending hunger finding world peace and discovering a cure for cancer,three
shevchenko is european footballer of the year paris afp ac milan s ukrainian striker andriy shevchenko was yesterday named european footballer of the year for the yearold becomes the third ukrainian to win the award after oleg blockhin in,one
us military seeks plane with six aboard ap ap the us military said tuesday that it was searching for three civilian crew members and three military passengers who were aboard an aircraft that went missing over afghanistan,zero
dog with bird flu sparks new fears an eightyearold thai girl and a dog were confirmed to have been infected with asia s deadly bird flu on sunday as the country battled a second major outbreak of the virus this year authorities said,zero
dollar near record lows no g support tokyo reuters the dollar was near record lows against the euro and a multiyear low versus the yen on monday after a meeting of the group of rich and developing nations produced no coordinated stance to stem the dollars decline,two
usc and miami atop first bcs standings southern california s quarterback matt leinart celebrates as he leaves the field after their win against arizona state in los angles on saturday oct,one
into the abyss where freedom was promised chaos and carnage now reign a suicide bomber in a car blows himself up in the heart of baghdad killing people,zero
insurance industry misdeeds widening in town to testify on bid rigging and pricefixing in the insurance industry california insurance commissioner john garamendi yesterday said ongoing investigations might reveal,two
dixon ninth overall in irl dixon finishes ninth overall in the championship with a second placing his best result of the season he now takes a break with a fair amount of testing lined up over our summer,one
first look service speeds wireless info gathering pocket express makes it easier and faster to get the info you need on connected handheld,three
suspected militants killed in saudi clash riyadh saudi arabia oct three suspected saudi militants armed with guns and hand grenades including one militant on the country s mostwanted list were killed in a clash with saudi security forces officials said tuesday,zero
colombias congress to let uribe run again ap ap colombias congress gave final approval to a bill to allow president alvaro uribe to run for reelection a move aimed at giving the hardline leader more time to fight a leftist insurgency and drug trafficking,zero
owens runs wild as eagles destroy cowboys reuters reuters terrell owens scored three touchdownsand the philadelphia eagles amassed firsthalf points on theway to a drubbing of the dallas cowboys in irving texasmonday,one
quick pick is de la hoya at first glance it appears the advantages lie with undisputed middleweight champion bernard hopkins in his title defense against oscar de la hoya tonight but looks can be deceiving as de la hoya has proven throughout his career,one
government legislation a bad idea for baseball following the revelation that barry bonds and jason giambi used steroids some government officials began demanding that major league baseball adopt a stricter steroid policy,one
fund managers to pay million settlements the founders of the money management firm pilgrim baxter amp associates agreed yesterday to each pay million in a settlement that resolves a longstanding complaint that they improperly profited,two
open letter against british copyright indoctrination in schools the british department for education and skills dfes recently launched a music manifesto campaign with the ostensible intention of educating the next generation of british musicians unfortunately they also teamed up with the music industry emi and various artists to make this popular emi has apparently negotiated their end well so that children in our schools will now be indoctrinated about the illegality of downloading musicthe ignorance and audacity of this got to me a little so i wrote an open letter to the dfes about it unfortunately its pedantic as i suppose you have to be when writing to goverment representatives but i hope you find it useful and perhaps feel inspired to do something similar if or when the same thing has happened in your area,three
fired park police chief denies info leak ap ap fighting to get her job back fired us park police chief teresa chambers testified thursday that she did not divulge classified information when she complained her agency was short on money and staff,zero
lonely men targeted by cellphone based relationship hong kong there s a new service for men seeking true love a software company has created an artificial girlfriend that lonely men can download to a mobile phone,three
another homicide in holland it is a sad day in what seems to be another politically inspired homicide in holland dutch filmmaker and controversial columnist theo van gogh was brutally murdered in the streets of amsterdam this morning,three
steel partners bids mln for gencorp us investment fund steel partners ii on thursday offered to buy percent of gencorp inc gyn quote profile research it does not already own for about million,two
rise in rates rips fifth third midwestern lender fifth third bancorp fitbnasdaq news research warned late thursday that fourthquarter earnings will fall far short of analyst expectations because the bank s securities portfolio got whacked by rising interest rates,two
romanian gymnasts edge ahead of us women athens reuters daniela sofronie displayed all her athleticism to edge romania ahead of the united states in the olympic womens gymnastics team qualifying sunday,one
pentagon exdetainees return to terror washington despite gaining their freedom by signing pledges to renounce violence at least seven former prisoners of the united states at guantanamo bay cuba have returned to terrorism at times with deadly consequences at least two are believed to have died in fighting in afghanistan and a third was recaptured during a raid of a suspected training camp in afghanistan lt,zero
gordon cooper nasa mercury pioneer dies ap ap gordon cooper who as one of the original mercury astronauts was a pioneer in human space exploration has died he was,three
cao executives hand over passports executives at the collapsed china aviation oil singapore have voluntarily handed over their passports to singapore s police a spokesman said tuesday,two
no safin but altrussian youzhny in atp st petersburg final although topseeded russian marat safin couldn t deliver the hometown fans at the atp stop in st petersburg got a homie in the final saturday when no,one
campaign ads stay offline on air washingtonpostcom washingtonpostcom with the presidential election just a few weeks away the pressure is mounting on both camps to effectively use the internet to help woo voters and secure an election day win,three
thomas everett to return to chisox ap ap frank thomas is returning to the chicago white sox but magglio ordonez appears to be headed elsewhere,one
tesco to sell downloadable tunes tesco aint daft theyve done the insurance blag and now they getting stuck into the music downloading service they will be the first supermarket to enter a market that is worth over million and is currently dominated by the apple run itunes,three
disney trial in georgetown de october a lawsuit by shareholders against the walt disney company looks like it ll have all the trappings of a highprofile hollywood legal drama,two
lycos europe withdraws its spamfighting screensaver just a couple of days before newfound lycos europe enemies organized a multipronged counterattack with delirious affects that forced lycos to turn tail and,three
jobs added in us in september us employers added jobs last month a tepid performance that disappointed wall street markets but was strong enough to keep the unemployment rate from rising above percent,two
screenshot of google desktop search tool google unveils its first desktop application for searching through personal files on the pc and through a persons web history,three
china building nextgeneration space rocket beijing afp chinas space program is expecting government approval this year to build a new and more powerful rocket that will serve as the nations vehicle to explore the moon state media said reported according to luan enjie directorinchief of chinas lunar exploration program the newgeneration carrier rocket will be developed over the next eight years xinhua news agency said,three
bush moves to privatize social security ap ap fresh from reelection president bush is dusting off an ambitious proposal to overhaul social security a controversial idea that had been shelved because of politics and the administrations focus on tax cuts and terrorism,zero
google goes public shares surge nearly percent on first day in the most highly anticipated wall street debut since the heady days of the dotcom boom shares of google surged nearly percent on their first day of public trading thursday as the quirky internet company completed its muchhyped initial stock,two
secure flight program moves to test phase the transportation security administration last week moved forward with plans to test its new secure flight passengerscreening system,three
sec says fannie did not meet accounting standards the us securities and exchange commission said on wednesday the accounting practices of housing finance group fannie mae fnmn quote profile research from to mid quotdid not comply in material respects quot with,two
nike profit up on strong us demand reuters reuters nike inc the worldslargest athletic shoe company on monday reported higherquarterly profit on strong demand for its namesake products inthe united states,two
update del piero ends goal drought as italy win again alessandro del piero scored his first goal for italy in over a year as marcello lippi s side picked up their second straight success with a victory over moldova in their world cup qualifier on wednesday,one
barcelona defender belletti out for two weeks barcelona defender juliano belletti will be out of action for about two weeks after suffering a slight ankle strain during saturday s victory over deportivo coruna,one
mcdonalds serves up film blitz mcdonalds takes out ads in the uk to say a film about its food is slick and wellmade but unrealistic,zero
sources eu probes oracle peoplesoft brussels reuters the european commission has resumed its probe of oracles billion hostile attempt to buy peoplesoft in a bid to complete approval before competition commissioner mario monti leaves office sources familiar with the situation said on thursday,two
delta struggles with weak revenues deep discounts high fuel ltbgtltbgt delta air lines inc is on the brink of filing for bankruptcy with the coming weeks critical this weekend the airline continues negotiations with its pilots union in hollywood in order,two
tech market indeed soft but hp woes one of a kind hp and cisco spooked investors with recent comments about sales but analysts say the overall tech market is still inching along,three
us jets pound parts of fallujah a us army and iraqi military convoy passes through after conducting a joint search operation in the sadr city neighborhood of baghdad iraq wednesday nov,zero
